state,district,monument_name,latitude,longitude,description,image_link,model_3d_link
Punjab,Mansa,Samadhi of Bhai Gurdas,29.9800,75.3900,"A highly revered historical shrine and memorial dedicated to Bhai Gurdas, the traditional founder of the city of Mansa.",http://googleusercontent.com/image_collection/image_retrieval/9382662008173677629,N/A
Punjab,Moga,Gurdwara Lohgarh Sahib Dina,30.6000,75.2500,"A deeply significant historical Sikh shrine marking the exact location where Guru Gobind Singh Ji wrote the famous Zafarnama.",http://googleusercontent.com/image_collection/image_retrieval/10949043793527332757,N/A



Madhya Pradesh,Agar Malwa,Baijnath Mahadev Temple,23.7150,76.0150,"A historic Shiva temple uniquely rebuilt by a British army officer, Colonel Martin, in 1883.",https://commons.wikimedia.org/wiki/Special:FilePath/Baijnath_Mahadev_Temple.jpg,N/A

Madhya Pradesh,Anuppur,Narmada Udgam Temple,22.6700,81.7500,"The sacred temple complex in Amarkantak marking the origin of the Narmada River.",https://commons.wikimedia.org/wiki/Special:FilePath/Narmada_Udgam_Temple.jpg,N/A
Madhya Pradesh,Ashoknagar,Chanderi Fort,24.7100,78.1300,"A massive 11th-century Mughal/Rajput fort dominating the skyline of the historic town of Chanderi.",https://commons.wikimedia.org/wiki/Special:FilePath/Chanderi_Fort.jpg,N/A
Madhya Pradesh,Balaghat,Lanji Fort,21.5000,80.5500,"An ancient fort built by the Gond dynasty, surrounded by a moat and dense forests.",https://commons.wikimedia.org/wiki/Special:FilePath/Lanji_Fort.jpg,N/A
Madhya Pradesh,Barwani,Bawangaja,21.9600,74.8600,"A famous Jain pilgrimage center featuring a massive 84-foot megalithic statue of Lord Adinath carved out of a mountain.",https://commons.wikimedia.org/wiki/Special:FilePath/Bawangaja_Statue.jpg,N/A
Madhya Pradesh,Betul,Muktagiri Jain Temples,21.5400,77.4500,"A collection of 52 stunning Jain temples built against a hillside next to a waterfall.",https://commons.wikimedia.org/wiki/Special:FilePath/Muktagiri_Temples.jpg,N/A
Madhya Pradesh,Bhind,Ater Fort,26.7500,78.7800,"A beautiful but ruined 17th-century fort built by the Bhadauria kings deep in the Chambal ravines.",https://commons.wikimedia.org/wiki/Special:FilePath/Ater_Fort.jpg,N/A
Madhya Pradesh,Bhopal,Taj-ul-Masajid,23.2600,77.3900,"One of the largest mosques in Asia, featuring pink facades and massive white-domed minarets.",https://commons.wikimedia.org/wiki/Special:FilePath/Taj-ul-Masajid_Bhopal.jpg,N/A
Madhya Pradesh,Burhanpur,Asirgarh Fort,21.4700,76.2900,"Known as the 'Key to the Deccan', an impregnable fortress that controlled access to southern India.",https://commons.wikimedia.org/wiki/Special:FilePath/Asirgarh_Fort.jpg,N/A
Madhya Pradesh,Chhatarpur,Kandariya Mahadeva Temple,24.8500,79.9200,"The largest and most ornate Hindu temple in the medieval Khajuraho Group of Monuments, a UNESCO site.",https://commons.wikimedia.org/wiki/Special:FilePath/Kandariya_Mahadeva_Temple.jpg,https://sketchfab.com/3d-models/kandariya-mahadeva-khajuraho
Madhya Pradesh,Chhindwara,Devgarh Fort,21.7500,78.7000,"The historical 17th-century capital of the Gond Kingdom, featuring ruins of palaces and stepwells.",https://commons.wikimedia.org/wiki/Special:FilePath/Devgarh_Fort_Chhindwara.jpg,N/A
Madhya Pradesh,Damoh,Singaurgarh Fort,23.5300,79.7500,"A majestic hilltop fort surrounded by forests, famously associated with the Gond queen Rani Durgavati.",https://commons.wikimedia.org/wiki/Special:FilePath/Singaurgarh_Fort.jpg,N/A
Madhya Pradesh,Datia,Bir Singh Palace,25.6600,78.4600,"A spectacular 7-story palace built solely of stone and brick without any wood or iron by King Bir Singh Deo.",https://commons.wikimedia.org/wiki/Special:FilePath/Datia_Palace.jpg,N/A

Madhya Pradesh,Dhar,Jahaz Mahal Mandu,22.3400,75.3900,"The 'Ship Palace', an elegant 15th-century structure built between two artificial lakes by Sultan Ghiyas-ud-din Khilji.",https://commons.wikimedia.org/wiki/Special:FilePath/Jahaz_Mahal_Mandu.jpg,N/A

Madhya Pradesh,Guna,Bajrangarh Fort,24.5300,77.3000,"A ruined but impressive 16th-century fortress known for its ancient stepwell and armory.",https://commons.wikimedia.org/wiki/Special:FilePath/Bajrangarh_Fort.jpg,N/A
Madhya Pradesh,Gwalior,Gwalior Fort,26.2300,78.1600,"Described by Babur as 'the pearl amongst fortresses in India', holding numerous palaces and temples.",https://commons.wikimedia.org/wiki/Special:FilePath/Gwalior_Fort_View.jpg,https://sketchfab.com/3d-models/gwalior-fort
Madhya Pradesh,Harda,Makrai Fort,22.2500,77.0500,"An old mud and stone fort that once served as the capital of the Makrai princely state.",https://commons.wikimedia.org/wiki/Special:FilePath/Makrai_Fort.jpg,N/A
Madhya Pradesh,Indore,Rajwada Palace,22.7100,75.8500,"A seven-story royal palace of the Holkar dynasty blending Maratha, Mughal, and French architectural styles.",https://commons.wikimedia.org/wiki/Special:FilePath/Rajwada_Indore.jpg,N/A
Madhya Pradesh,Jabalpur,Chausath Yogini Temple,23.1400,79.8000,"One of the oldest heritage sites in India, a 10th-century circular temple dedicated to the 64 Yoginis.",https://commons.wikimedia.org/wiki/Special:FilePath/Chausath_Yogini_Jabalpur.jpg,N/A

Madhya Pradesh,Katni,Vijayraghavgarh Fort,23.9000,80.6100,"An 18th-century fort built by the Maharaja of Maihar, featuring intricate stone carvings and a rang mahal.",https://commons.wikimedia.org/wiki/Special:FilePath/Vijayraghavgarh_Fort.jpg,N/A
Madhya Pradesh,Khandwa,Omkareshwar Temple,22.2400,76.1500,"A highly revered Hindu temple dedicated to Lord Shiva, located on an Om-shaped island in the Narmada River.",https://commons.wikimedia.org/wiki/Special:FilePath/Omkareshwar_Temple.jpg,N/A
Madhya Pradesh,Khargone,Ahilya Fort Maheshwar,22.1700,75.5800,"A magnificent 18th-century fort and palace complex built by Queen Ahilyabai Holkar on the banks of the Narmada.",https://commons.wikimedia.org/wiki/Special:FilePath/Ahilya_Fort_Maheshwar.jpg,N/A
Madhya Pradesh,Mandla,Ramnagar Fort,22.5900,80.4800,"A 17th-century fort built by Gond King Hriday Shah in a tight loop of the Narmada River.",https://commons.wikimedia.org/wiki/Special:FilePath/Ramnagar_Fort_Mandla.jpg,N/A
Madhya Pradesh,Mandsaur,Pashupatinath Temple,24.0600,75.0700,"A unique and ancient temple featuring a rare eight-faced Shiva Linga situated on the banks of the Shivna River.",https://commons.wikimedia.org/wiki/Special:FilePath/Pashupatinath_Mandsaur.jpg,N/A
Madhya Pradesh,Morena,Bateshwar Group of Temples,26.4200,78.1900,"A sprawling complex of nearly 200 ancient sandstone Hindu temples dating back to the 8th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Bateshwar_Temples_Morena.jpg,N/A
Madhya Pradesh,Narmadapuram,Sethani Ghat,22.7500,77.7200,"One of the largest ghats in India, built in the 19th century along the banks of the Narmada River.",https://commons.wikimedia.org/wiki/Special:FilePath/Sethani_Ghat.jpg,N/A
Madhya Pradesh,Narsinghpur,Chouragarh Fort,22.7500,78.9300,"A massive ruined hill fort accessible only by a steep trek, historically held by the Gond kings.",https://commons.wikimedia.org/wiki/Special:FilePath/Chouragarh_Fort.jpg,N/A
Madhya Pradesh,Neemuch,Sukhanandji Ashram,24.5900,74.9600,"An ancient rock-cut cave temple complex and ashram situated near a scenic waterfall.",https://commons.wikimedia.org/wiki/Special:FilePath/Sukhanandji_Ashram.jpg,N/A
Madhya Pradesh,Niwari,Jahangir Mahal Orchha,25.3500,78.6400,"A stunning 17th-century Indo-Islamic palace built by Bir Singh Deo specifically for a one-night visit by Emperor Jahangir.",https://commons.wikimedia.org/wiki/Special:FilePath/Jahangir_Mahal_Orchha.jpg,N/A
Madhya Pradesh,Panna,Ajaygarh Fort,24.9000,80.2600,"An isolated and largely unexplored Chandela-era hill fort known for its intricate rock carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Ajaygarh_Fort.jpg,N/A
Madhya Pradesh,Raisen,Sanchi Stupa,23.4800,77.7300,"A UNESCO World Heritage site and one of the oldest stone structures in India, originally commissioned by Emperor Ashoka.",https://commons.wikimedia.org/wiki/Special:FilePath/Sanchi_Stupa.jpg,https://sketchfab.com/3d-models/sanchi-stupa
Madhya Pradesh,Rajgarh,Narsinghgarh Fort,23.7000,76.6200,"A nearly 300-year-old fort perched atop a hill overlooking the town and a large picturesque lake.",https://commons.wikimedia.org/wiki/Special:FilePath/Narsinghgarh_Fort.jpg,N/A
Madhya Pradesh,Ratlam,Kedareshwar Temple,23.3300,74.9600,"An ancient Shiva temple situated in a natural cave gorge surrounded by flowing water during monsoons.",https://commons.wikimedia.org/wiki/Special:FilePath/Kedareshwar_Temple_Sailana.jpg,N/A
Madhya Pradesh,Rewa,Rewa Fort,24.5300,81.3000,"The grand heritage fort and palace of the Baghel dynasty, situated by the convergence of the Bichhiya and Bihar rivers.",https://commons.wikimedia.org/wiki/Special:FilePath/Rewa_Fort.jpg,N/A
Madhya Pradesh,Sagar,Eran Ruins,24.0800,78.1800,"An incredibly significant archaeological site featuring Gupta-era monuments, including a colossal Varaha statue.",https://commons.wikimedia.org/wiki/Special:FilePath/Eran_Varaha_Statue.jpg,N/A
Madhya Pradesh,Satna,Bharhut Stupa Site,24.4000,80.8700,"The archaeological site of an ancient Buddhist stupa known for its exquisitely carved stone railings (now mostly in museums).",https://commons.wikimedia.org/wiki/Special:FilePath/Bharhut_Stupa.jpg,N/A
Madhya Pradesh,Sehore,Cenotaphs of Kunwar Chain Singh,23.1900,77.0800,"Historical chhatris (cenotaphs) memorializing the first freedom fighter of Madhya Pradesh who died here in 1824.",https://commons.wikimedia.org/wiki/Special:FilePath/Cenotaphs_Sehore.jpg,N/A

Madhya Pradesh,Shahdol,Virateshwar Temple,23.2900,81.3500,"An 11th-century Kalachuri-era temple boasting magnificent stone carvings and a towering shikhara.",https://commons.wikimedia.org/wiki/Special:FilePath/Virateshwar_Temple.jpg,N/A
Madhya Pradesh,Shajapur,Shajapur Fort,23.4200,76.2700,"A prominent medieval fort built during the Mughal era under the reign of Emperor Shah Jahan.",https://commons.wikimedia.org/wiki/Special:FilePath/Shajapur_Fort.jpg,N/A
Madhya Pradesh,Sheopur,Sheopur Fort,25.6600,76.6900,"An old citadel situated on the banks of the Sip river, historically shifting hands between Rajputs, Mughals, and Marathas.",https://commons.wikimedia.org/wiki/Special:FilePath/Sheopur_Fort.jpg,N/A
Madhya Pradesh,Shivpuri,Chhatris of Scindias,25.4300,77.6600,"Elaborate royal cenotaphs built in an amalgamation of Mughal and Rajput architectural styles set amidst lush Mughal gardens.",https://commons.wikimedia.org/wiki/Special:FilePath/Scindia_Chhatri_Shivpuri.jpg,N/A

Madhya Pradesh,Singrauli,Mara Caves,23.9500,82.6100,"Ancient rock-cut caves believed to have been a refuge for Lord Rama during his exile.",https://commons.wikimedia.org/wiki/Special:FilePath/Mara_Caves_Singrauli.jpg,N/A
Madhya Pradesh,Tikamgarh,Kundeshwar Temple,24.7100,78.8200,"An ancient temple complex famous for a self-emerged (Swayambhu) Shiva Linga.",https://commons.wikimedia.org/wiki/Special:FilePath/Kundeshwar_Temple.jpg,N/A
Madhya Pradesh,Ujjain,Mahakaleshwar Jyotirlinga,23.1800,75.7600,"One of the twelve famous Jyotirlingas, an immensely sacred Hindu temple boasting a towering five-story architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Mahakaleshwar_Temple_Ujjain.jpg,N/A
Madhya Pradesh,Umaria,Bandhavgarh Fort,23.6900,81.0400,"A legendary fort situated deep inside the tiger reserve, believed to have been built by Lord Rama for his brother Lakshmana.",https://commons.wikimedia.org/wiki/Special:FilePath/Bandhavgarh_Fort.jpg,N/A
Madhya Pradesh,Vidisha,Udayagiri Caves,23.5300,77.7700,"A complex of twenty early 5th-century rock-cut caves containing some of the oldest surviving Hindu and Jain iconography.",https://commons.wikimedia.org/wiki/Special:FilePath/Udayagiri_Caves_Vidisha.jpg,N/A
Madhya Pradesh,Alirajpur,Laxman Teerth Jain Temple,22.3000,74.3500,"An ancient and highly revered Jain pilgrimage site featuring exquisitely carved marble temples and deep spiritual heritage.",http://googleusercontent.com/image_collection/image_retrieval/5611712726348418463,N/A
Madhya Pradesh,Dewas,Dewas Tekri,22.9600,76.0500,"A highly significant historical hill hosting the ancient shrines of Chamunda Mata and Tulja Bhavani, deeply tied to the Maratha rulers.",http://googleusercontent.com/image_collection/image_retrieval/15898709590252805307,N/A
Madhya Pradesh,Dindori,Kukramath Temple,22.8400,80.9900,"An incredibly well-preserved 8th-century Kalachuri-era Shiva temple built entirely of stone, standing beautifully amidst agricultural fields.",http://googleusercontent.com/image_collection/image_retrieval/5693248542880662034,N/A
Madhya Pradesh,Jhabua,Deojhiri Temple,22.7700,74.5900,"An ancient Shiva temple historically significant for its perennial spring (Kund) that flows constantly into the sacred temple tank.",http://googleusercontent.com/image_collection/image_retrieval/914428157140746117,N/A
Madhya Pradesh,Seoni,Amodagarh Fort,22.1800,79.5400,"The historic and somewhat mythical ruined fortress associated with the Gond dynasty, situated deep within the forests.",http://googleusercontent.com/image_collection/image_retrieval/8146115288085372045,N/A
Madhya Pradesh,Sidhi,Chandrehi Temple and Monastery,24.4000,81.8700,"A stunning 10th-century Shaivite stone temple and adjoining monastery built by the Mattamayura ascetic sect near the Son river.",http://googleusercontent.com/image_collection/image_retrieval/10705188543457924258,N/A



Tamil Nadu,Ariyalur,Gangaikonda Cholapuram,11.2050,79.4660,"Magnificent 11th-century Chola temple built by Rajendra Chola I, a UNESCO World Heritage site.",https://commons.wikimedia.org/wiki/Special:FilePath/Gangaikonda_Cholapuram.jpg,N/A
Tamil Nadu,Chengalpattu,Shore Temple,12.6167,80.1983,"Iconic 8th-century structural granite temple complex overlooking the Bay of Bengal at Mahabalipuram.",https://commons.wikimedia.org/wiki/Special:FilePath/Shore_Temple_Mahabalipuram.jpg,https://sketchfab.com/3d-models/shore-temple-mahabalipuram
Tamil Nadu,Chennai,Fort St. George,13.0799,80.2835,"The first English fortress in India, founded in 1639, now housing the state legislative assembly.",https://commons.wikimedia.org/wiki/Special:FilePath/Fort_St_George_Chennai.jpg,N/A
Tamil Nadu,Coimbatore,Perur Pateeswarar Temple,10.9700,76.9200,"An ancient Shiva temple originally built by the Cholas, featuring exquisite stone carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Perur_Pateeswarar_Temple.jpg,N/A
Tamil Nadu,Cuddalore,Nataraja Temple Chidambaram,11.3995,79.6935,"A legendary Hindu temple dedicated to Lord Shiva as the Lord of Dance, featuring massive gopurams.",https://commons.wikimedia.org/wiki/Special:FilePath/Chidambaram_Temple.jpg,N/A
Tamil Nadu,Dharmapuri,Adhiyaman Kottam,12.1300,78.1600,"Archaeological ruins of an ancient fort associated with the Sangam-era chieftain Adhiyaman.",https://commons.wikimedia.org/wiki/Special:FilePath/Adhiyaman_Kottam.jpg,N/A
Tamil Nadu,Dindigul,Dindigul Rock Fort,10.3600,77.9700,"A 17th-century hill fort built by the Madurai Nayaks, later utilized by Tipu Sultan.",https://commons.wikimedia.org/wiki/Special:FilePath/Dindigul_Rock_Fort.jpg,N/A
Tamil Nadu,Erode,Bhavani Sangameshwarar Temple,11.4400,77.6800,"An ancient temple situated at the confluence of the Bhavani, Cauvery, and the mystic Amudha rivers.",https://commons.wikimedia.org/wiki/Special:FilePath/Sangameshwarar_Temple.jpg,N/A
Tamil Nadu,Kallakurichi,Ulagalantha Perumal Temple,11.9600,79.1900,"A majestic Divya Desam temple in Tirukoilur featuring a massive idol of Lord Vishnu as Vamana.",https://commons.wikimedia.org/wiki/Special:FilePath/Ulagalantha_Perumal_Tirukoilur.jpg,N/A
Tamil Nadu,Kanchipuram,Kailasanathar Temple,12.8420,79.6910,"The oldest structure in Kanchipuram, an 8th-century Pallava masterpiece built from sandstone.",https://commons.wikimedia.org/wiki/Special:FilePath/Kailasanathar_Temple_Kanchipuram.jpg,N/A
Tamil Nadu,Kanyakumari,Vivekananda Rock Memorial,8.0800,77.5500,"A monumental structure built in 1970 on a small island rock where Swami Vivekananda achieved enlightenment.",https://commons.wikimedia.org/wiki/Special:FilePath/Vivekananda_Rock_Memorial.jpg,N/A
Tamil Nadu,Karur,Pasupatheeswarar Temple,10.9600,78.0800,"A significant Chola-era Shiva temple known for its towering gateway and historical inscriptions.",https://commons.wikimedia.org/wiki/Special:FilePath/Pasupatheeswarar_Temple_Karur.jpg,N/A
Tamil Nadu,Krishnagiri,Krishnagiri Fort,12.5100,78.2300,"A robust hilltop fort built by the Vijayanagara Empire, offering panoramic views of the region.",https://commons.wikimedia.org/wiki/Special:FilePath/Krishnagiri_Fort.jpg,N/A
Tamil Nadu,Madurai,Meenakshi Amman Temple,9.9195,78.1193,"A sprawling, vividly painted historic temple complex forming the heart and lifeline of the 2,500-year-old city.",https://commons.wikimedia.org/wiki/Special:FilePath/Meenakshi_Temple_Madurai.jpg,https://sketchfab.com/3d-models/meenakshi-amman-temple
Tamil Nadu,Mayiladuthurai,Mayuranathaswami Temple,11.1000,79.6500,"A grand Hindu temple where Goddess Parvati is believed to have worshipped Lord Shiva in the form of a peahen.",https://commons.wikimedia.org/wiki/Special:FilePath/Mayuranathaswami_Temple.jpg,N/A
Tamil Nadu,Nagapattinam,Sikkal Singaravelan Temple,10.7400,79.7900,"A famous Murugan temple where the deity is believed to sweat during the annual Skanda Sashti festival.",https://commons.wikimedia.org/wiki/Special:FilePath/Sikkal_Temple.jpg,N/A
Tamil Nadu,Namakkal,Namakkal Fort,11.2200,78.1600,"A 17th-century rock fort featuring an ancient monolithic Anjaneya (Hanuman) statue.",https://commons.wikimedia.org/wiki/Special:FilePath/Namakkal_Fort.jpg,N/A
Tamil Nadu,Nilgiris,St. Stephen's Church,11.4100,76.7000,"The oldest church in the Nilgiris, built in 1829 with wooden beams taken from Tipu Sultan's palace.",https://commons.wikimedia.org/wiki/Special:FilePath/St_Stephens_Church_Ooty.jpg,N/A
Tamil Nadu,Perambalur,Ranjankudi Fort,11.3400,78.9300,"A 17th-century fortification built by the Nawab of the Carnatic, noted for its semi-circular bastions.",https://commons.wikimedia.org/wiki/Special:FilePath/Ranjankudi_Fort.jpg,N/A
Tamil Nadu,Pudukkottai,Thirumayam Fort,10.2400,78.7500,"A vast 17th-century fort holding historic rock-cut temples of Lord Shiva and Vishnu.",https://commons.wikimedia.org/wiki/Special:FilePath/Thirumayam_Fort.jpg,N/A
Tamil Nadu,Ramanathapuram,Ramanathaswamy Temple,9.2881,79.3174,"A magnificent pilgrimage temple in Rameswaram featuring the longest temple corridor in the world.",https://commons.wikimedia.org/wiki/Special:FilePath/Ramanathaswamy_Temple_Corridor.jpg,N/A
Tamil Nadu,Ranipet,Arcot Fort Ruins,12.9000,79.3300,"Ruins of a historic fort defended famously by Robert Clive during the 1751 Siege of Arcot.",https://commons.wikimedia.org/wiki/Special:FilePath/Arcot_Fort_Gate.jpg,N/A
Tamil Nadu,Salem,Sankagiri Fort,11.4700,77.8700,"An impenetrable hill fort built by the Vijayanagara empire, later serving as an important British garrison.",https://commons.wikimedia.org/wiki/Special:FilePath/Sankagiri_Fort.jpg,N/A
Tamil Nadu,Sivaganga,Pillayarpatti Cave Temple,10.1100,78.6500,"An ancient rock-cut cave shrine dedicated to Lord Ganesha, dating back to the early Pandyan period.",https://commons.wikimedia.org/wiki/Special:FilePath/Pillayarpatti_Temple.jpg,N/A
Tamil Nadu,Tenkasi,Kasi Viswanathar Temple,8.9600,77.3000,"A massive 13th-century Pandya temple built to mirror the sanctity of the Kashi Vishwanath temple in Varanasi.",https://commons.wikimedia.org/wiki/Special:FilePath/Kasi_Viswanathar_Tenkasi.jpg,N/A
Tamil Nadu,Thanjavur,Brihadisvara Temple,10.7828,79.1318,"The 'Big Temple', a 1000-year-old architectural marvel of the Chola dynasty, renowned for its massive Vimana.",https://commons.wikimedia.org/wiki/Special:FilePath/Brihadeeswarar_Temple_Thanjavur.jpg,N/A

Tamil Nadu,Thoothukudi,Kattabomman Memorial Fort,8.9200,78.0200,"A reconstructed memorial fort honoring the legendary Tamil freedom fighter Veerapandiya Kattabomman.",https://commons.wikimedia.org/wiki/Special:FilePath/Panchalankurichi_Fort.jpg,N/A
Tamil Nadu,Tiruchirappalli,Rockfort Temple,10.8200,78.6900,"A spectacular 7th-century historic fortification and temple complex built on a massive 3.8-billion-year-old rock.",https://commons.wikimedia.org/wiki/Special:FilePath/Rockfort_Trichy.jpg,N/A
Tamil Nadu,Tirunelveli,Nellaiappar Temple,8.7200,77.6900,"A sprawling twin-temple complex known for its exquisite musical pillars carved from a single stone.",https://commons.wikimedia.org/wiki/Special:FilePath/Nellaiappar_Temple.jpg,N/A

Tamil Nadu,Tiruppur,Thirumuruganpoondi Temple,11.1600,77.3000,"An ancient 9th-century Shiva temple noted for its intricate stone carvings and historical lore.",https://commons.wikimedia.org/wiki/Special:FilePath/Thirumuruganpoondi_Temple.jpg,N/A
Tamil Nadu,Tiruvallur,Veera Raghavar Temple,13.1400,79.9000,"An ancient Vaishnavite Divya Desam temple believed to have healing properties.",https://commons.wikimedia.org/wiki/Special:FilePath/Veeraraghava_Swamy_Temple.jpg,N/A
Tamil Nadu,Tiruvannamalai,Annamalaiyar Temple,11.2300,79.0600,"One of the largest temple complexes in India, dedicated to Lord Shiva as the element of fire.",https://commons.wikimedia.org/wiki/Special:FilePath/Annamalaiyar_Temple.jpg,N/A
Tamil Nadu,Tiruvarur,Thyagaraja Temple,10.7600,79.6300,"An immense Chola-era temple complex containing the largest temple chariot in Tamil Nadu.",https://commons.wikimedia.org/wiki/Special:FilePath/Thyagaraja_Temple_Tiruvarur.jpg,N/A
Tamil Nadu,Vellore,Vellore Fort,12.9200,79.1300,"A formidable 16th-century granite fort surrounded by a wide moat, famous for the 1806 Mutiny.",https://commons.wikimedia.org/wiki/Special:FilePath/Vellore_Fort.jpg,N/A
Tamil Nadu,Viluppuram,Gingee Fort,12.2500,79.4000,"Dubbed the 'Troy of the East' by the British, an incredibly impregnable fort spanning three hillocks.",https://commons.wikimedia.org/wiki/Special:FilePath/Gingee_Fort.jpg,N/A
Tamil Nadu,Virudhunagar,Srivilliputhur Andal Temple,9.5000,77.6300,"A 2000-year-old temple whose towering 192-foot gopuram is the official emblem of the Government of Tamil Nadu.",https://commons.wikimedia.org/wiki/Special:FilePath/Srivilliputhur_Andal_Temple.jpg,N/A
Karnataka,Bagalkot,Badami Cave Temples,15.9100,75.6800,"A complex of four stunning 6th-century rock-cut cave temples showcasing early Chalukya architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Badami_Cave_Temples.jpg,N/A
Karnataka,Ballari,Bellary Fort,15.1400,76.9200,"A sprawling hilltop fortress built on an isolated monolith, heavily fortified by Hyder Ali.",https://commons.wikimedia.org/wiki/Special:FilePath/Bellary_Fort.jpg,N/A
Karnataka,Belagavi,Belgaum Fort,15.8500,74.5200,"An oval-shaped 13th-century fort featuring ancient Jain and Hindu temples alongside historical mosques.",https://commons.wikimedia.org/wiki/Special:FilePath/Belgaum_Fort.jpg,N/A
Karnataka,Bengaluru Rural,Devanahalli Fort,13.2400,77.7100,"A 15th-century mud fort later reinforced with stone, famously known as the birthplace of Tipu Sultan.",https://commons.wikimedia.org/wiki/Special:FilePath/Devanahalli_Fort.jpg,N/A
Karnataka,Bengaluru Urban,Bangalore Palace,12.9900,77.5900,"A majestic 19th-century royal palace modeled after England's Windsor Castle, featuring Tudor-style architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Bangalore_Palace.jpg,N/A
Karnataka,Bidar,Bidar Fort,17.9200,77.5300,"A massive 15th-century Bahmani citadel featuring over five miles of thick red laterite walls and royal baths.",https://commons.wikimedia.org/wiki/Special:FilePath/Bidar_Fort.jpg,N/A
Karnataka,Chamarajanagar,Himavad Gopalaswamy Temple,11.7500,76.5600,"An ancient 14th-century hilltop temple dedicated to Lord Krishna, perpetually shrouded in dense mist.",https://commons.wikimedia.org/wiki/Special:FilePath/Gopalaswamy_Betta.jpg,N/A
Karnataka,Chikkaballapur,Bhoga Nandeeshwara Temple,13.3800,77.7000,"An incredibly ornate 9th-century temple complex at the base of Nandi Hills, displaying Dravidian artistry.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhoga_Nandeeshwara_Temple.jpg,N/A
Karnataka,Chikkamagaluru,Vidyashankara Temple,13.4200,75.2500,"A 14th-century temple in Sringeri combining Hoysala and Dravidian styles, known for its astrological pillars.",https://commons.wikimedia.org/wiki/Special:FilePath/Vidyashankara_Temple.jpg,N/A
Karnataka,Chitradurga,Chitradurga Fort,14.2100,76.3900,"A legendary stone fortress with seven concentric fortification walls, known locally as 'Kallina Kote'.",https://commons.wikimedia.org/wiki/Special:FilePath/Chitradurga_Fort.jpg,N/A
Karnataka,Dakshina Kannada,Sultan Battery,12.8800,74.8300,"A watchtower constructed in 1784 by Tipu Sultan to prevent English warships from entering the Gurupura river.",https://commons.wikimedia.org/wiki/Special:FilePath/Sultan_Battery_Mangalore.jpg,N/A
Karnataka,Davanagere,Harihareshwara Temple,14.5100,75.8000,"A 13th-century Hoysala temple dedicated to Harihara, a fusion deity of Shiva and Vishnu.",https://commons.wikimedia.org/wiki/Special:FilePath/Harihareshwara_Temple.jpg,N/A
Karnataka,Dharwad,Chandramouleshwara Temple,15.3600,75.1200,"A highly protected 11th-century Chalukya temple hidden in the bustling city of Hubli.",https://commons.wikimedia.org/wiki/Special:FilePath/Chandramouleshwara_Temple.jpg,N/A
Karnataka,Gadag,Veeranarayana Temple,15.4200,75.6300,"An 11th-century temple associated with the great Kannada poet Kumara Vyasa.",https://commons.wikimedia.org/wiki/Special:FilePath/Veeranarayana_Temple_Gadag.jpg,N/A
Karnataka,Hassan,Chennakeshava Temple Belur,13.1600,75.8500,"A spectacular 12th-century Hoysala masterpiece covered in intricate soapstone carvings, proposed for UNESCO status.",https://commons.wikimedia.org/wiki/Special:FilePath/Chennakesava_Temple_Belur.jpg,N/A
Karnataka,Haveri,Tarakeshwara Temple,14.7600,75.1300,"A grand 12th-century Chalukyan temple famous for its highly decorated, massive domed ceiling.",https://commons.wikimedia.org/wiki/Special:FilePath/Tarakeshwara_Temple.jpg,N/A
Karnataka,Kalaburagi,Gulbarga Fort,17.3300,76.8200,"A 14th-century fort significantly expanded by the Bahmani Sultanate, containing a massive Persian-style mosque.",https://commons.wikimedia.org/wiki/Special:FilePath/Gulbarga_Fort.jpg,N/A
Karnataka,Kodagu,Madikeri Fort,12.4200,75.7300,"A 17th-century mud fort rebuilt in stone by Tipu Sultan, featuring life-sized masonry elephants.",https://commons.wikimedia.org/wiki/Special:FilePath/Madikeri_Fort.jpg,N/A
Karnataka,Kolar,Someshwara Temple,13.1300,78.1300,"A stunning 14th-century Dravidian temple famous for its incredibly detailed, elaborately carved entrance gopuram.",https://commons.wikimedia.org/wiki/Special:FilePath/Someshwara_Temple_Kolar.jpg,N/A
Karnataka,Koppal,Mahadeva Temple Itagi,15.3400,75.9800,"Built in 1112 CE, it is celebrated in ancient inscriptions as the 'Emperor among Temples' (Devalaya Chakravarti).",https://commons.wikimedia.org/wiki/Special:FilePath/Mahadeva_Temple_Itagi.jpg,N/A
Karnataka,Mandya,Dariya Daulat Bagh,12.4200,76.6800,"The elegant teakwood summer palace of Tipu Sultan in Srirangapatna, adorned with vivid historical frescoes.",https://commons.wikimedia.org/wiki/Special:FilePath/Dariya_Daulat_Bagh.jpg,N/A
Karnataka,Mysuru,Mysore Palace,12.3000,76.6500,"An incredibly opulent Indo-Saracenic royal palace that is one of the most visited monuments in India.",https://commons.wikimedia.org/wiki/Special:FilePath/Mysore_Palace.jpg,N/A
