95,Temples,Vadakkunnathan Temple festival is celebrated in which month?,April,March,May,June,April
96,Forts,Bekal Fort is a popular location for which activity?,Tourism and Photography,Temple rituals,Fort excavation,Festival events,Tourism and Photography
97,Forts,St. Angelo Fort overlooks which sea?,Arabian Sea,Bay of Bengal,Lakshadweep Sea,Indian Ocean,Arabian Sea
98,Forts,Palakkad Fort was renovated during which period?,Hyder Ali,Tipu Sultan,British,Dutch,Hyder Ali
99,Palaces,Mattancherry Palace was gifted by which ruler?,Portuguese King,Travancore King,Raja of Kochi,Dutch King,Raja of Kochi
100,Palaces,Padmanabhapuram Palace is also known for which flooring?,Wooden and tiled,Marble,Granite,Stone,Wooden and tiled

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,UNESCO Sites,Khajuraho Group of Monuments is located in which district?,Chhatarpur,Bhopal,Jabalpur,Indore,Chhatarpur
2,UNESCO Sites,Sanchi Stupa was built during which period?,3rd century BCE,5th century CE,1st century BCE,2nd century CE,3rd century BCE
3,UNESCO Sites,Bhimbetka Rock Shelters are famous for what?,Prehistoric rock art,Temple architecture,Forts,Palaces,Prehistoric rock art
4,Temples,Mahakaleshwar Temple is dedicated to:,Lord Shiva,Lord Vishnu,Lord Krishna,Goddess Durga,Lord Shiva
5,Temples,Omkareshwar Temple is located on which river?,Narmada,Son,Tapti,Betwa,Narmada
6,Temples,Chausath Yogini Temple is famous for which feature?,64 yogini shrines,Granite pillars,Stepwell,Fortified walls,64 yogini shrines
7,Temples,Bhojeshwar Temple is located in which city?,Bhopal,Ujjain,Gwalior,Indore,Bhopal
8,Temples,Kal Bhairav Temple is dedicated to:,Lord Bhairav,Lord Shiva,Lord Vishnu,Goddess Kali,Lord Bhairav
9,Forts,Gwalior Fort is located in which city?,Gwalior,Bhopal,Indore,Jabalpur,Gwalior
10,Forts,Mandu Fort is located in which district?,Mandsaur,Indore,Bhopal,Gwalior,Mandsaur
11,Forts,Asirgarh Fort is located near which river?,Narmada,Tapti,Chambal,Son,Narmada
12,Palaces,Jai Vilas Palace is located in which city?,Gwalior,Bhopal,Indore,Ujjain,Gwalior
13,Palaces,Rajwada Palace is located in which city?,Indore,Bhopal,Gwalior,Ujjain,Indore
14,Palaces,Lal Bagh Palace is located in which city?,Indore,Bhopal,Gwalior,Ujjain,Indore
15,Tombs & Islamic Monuments,Taj-ul-Masajid is located in which city?,Bhopal,Gwalior,Indore,Ujjain,Bhopal
16,Tombs & Islamic Monuments,Jama Masjid Bhopal was built by whom?,Shah Jahan,Islam Shah,Mughal Emperor,Nawab of Bhopal,Nawab of Bhopal
17,Tombs & Islamic Monuments,Hoshang Shah Tomb is located in which city?,Gwalior,Bhopal,Indore,Ujjain,Gwalior
18,Other Historic Sites,Rani Durgavati Museum is located in which city?,Jabalpur,Bhopal,Gwalior,Indore,Jabalpur
19,Other Historic Sites,Udayagiri Caves are famous for:,Rock-cut caves,Stepwells,Temple murals,Fortifications,Rock-cut caves
20,Other Historic Sites,Bharat Bhavan is located in which city?,Bhopal,Gwalior,Indore,Jabalpur,Bhopal
21,UNESCO Sites,True or False: Khajuraho temples are famous for erotic sculptures.,True,False,, ,True
22,UNESCO Sites,Sanchi Stupa is associated with which religion?,Buddhism,Hinduism,Jainism,Islam,Buddhism
23,UNESCO Sites,Bhimbetka Rock Shelters belong to which period?,Mesolithic,Neolithic,Medieval,Ancient,Mesolithic
24,Temples,Mahakaleshwar Temple is located in which city?,Ujjain,Bhopal,Gwalior,Indore,Ujjain
25,Temples,Omkareshwar Temple is situated on which island?,Mandhata Island,Kailash Island,Govardhan Island,Vishnu Island,Mandhata Island
26,Temples,Chausath Yogini Temple architecture is predominantly of which style?,Nagara,Dravidian,Indo-Islamic,Vijayanagara,Nagara
27,Temples,Bhojeshwar Temple is famous for which feature?,Largest Shiva Lingam,Temple Tank,Carvings,Fresco,Largest Shiva Lingam
28,Temples,Kal Bhairav Temple is located in which city?,Ujjain,Bhopal,Indore,Gwalior,Ujjain
29,Forts,Gwalior Fort is also known as:,Gwalior Fort of Gurjars,Gujari Mahal Fort,Bahadurgarh Fort,Gwalior Fort,Gwalior Fort of Gurjars
30,Forts,Mandu Fort is also called:,Shahpur Fort,Baz Bahadur Fort,Gandhar Fort,Delhi Gate,Mandu Fort
31,Forts,Asirgarh Fort is also known as:,Gateway of Central India,Fort of the Sun,Bahadur Fort,Indraprastha Fort,Gateway of Central India
32,Palaces,Jai Vilas Palace is known for which hall?,Durbar Hall,Ambavilasa Hall,Audience Hall,Throne Hall,Durbar Hall
33,Palaces,Rajwada Palace belongs to which dynasty?,Holkar,Scindia,Bahmani,Maratha,Holkar
34,Palaces,Lal Bagh Palace was built during which century?,19th,18th,17th,16th,19th
35,Tombs & Islamic Monuments,Taj-ul-Masajid is famous for which feature?,Largest mosque in India,Dome carvings,Fortifications,Minaret,Largest mosque in India
36,Tombs & Islamic Monuments,Jama Masjid Bhopal is known for which architectural style?,Mughal,Dravidian,Indo-Islamic,Hoysala,Mughal
37,Tombs & Islamic Monuments,Hoshang Shah Tomb is considered the first which in India?,Marble tomb,Stone temple,Fort,Palace,Marble tomb
38,Other Historic Sites,Rani Durgavati Museum exhibits which type of artifacts?,Tribal arts,Islamic relics,Mughal weapons,European paintings,Tribal arts
39,Other Historic Sites,Udayagiri Caves contain which sculptures?,Shiva and Vishnu carvings,Elephant motifs,Stone chariots,Temple tanks,Shiva and Vishnu carvings
40,Other Historic Sites,Bharat Bhavan is a center for which activities?,Arts and cultural events,Religious activities,Trading,Fortification,Arts and cultural events
41,UNESCO Sites,Khajuraho temples belong to which group of monuments?,Western and Eastern Group,North and South Group,Central and Western,South and Eastern,Western and Eastern Group
42,UNESCO Sites,Sanchi Stupa was commissioned by which emperor?,Ashoka,Aurangzeb,Shivaji,Akbar,Ashoka
43,UNESCO Sites,Bhimbetka Rock Shelters are located in which district?,Raisen,Chhatarpur,Bhopal,Indore,Raisen
44,Temples,Mahakaleshwar Temple celebrates which festival?,Mahashivratri,Diwali,Navratri,Holi,Mahashivratri
45,Temples,Omkareshwar Temple festival is celebrated during which month?,Kartika,Chaitra,Vaishakha,Magha,Kartika
46,Temples,Chausath Yogini Temple is dedicated to how many goddesses?,64,32,100,50,64
47,Temples,Bhojeshwar Temple was built by which king?,Bhoja,Harsha,Chandragupta,Ashoka,Bhoja
48,Temples,Kal Bhairav Temple festival is celebrated during which month?,April,January,February,March,April
49,Forts,Gwalior Fort is famous for which temple inside?,Sas-Bahu Temple,Mahakaleshwar Temple,Bhojeshwar Temple,Chausath Yogini Temple,Sas-Bahu Temple
50,Forts,Mandu Fort is famous for which palace?,Jahaz Mahal,Hawa Mahal,Sheesh Mahal,Durbar Hall,Jahaz Mahal
51,Forts,Asirgarh Fort was captured by which ruler?,Akbar,Shivaji,Mughal emperor,Tipu Sultan,Akbar
52,Palaces,Jai Vilas Palace houses which museum?,Gwalior Museum,Maharaja Museum,Durbar Museum,Gwalior Fort Museum,Durbar Museum
53,Palaces,Rajwada Palace was rebuilt during which period?,18th century,17th century,19th century,16th century,18th century
54,Palaces,Lal Bagh Palace is associated with which dynasty?,Holkar,Scindia,Bahmani,Maratha,Scindia
55,Tombs & Islamic Monuments,Taj-ul-Masajid was built by which ruler?,Shah Jahan,Mughal emperor,Nawab of Bhopal,Akbar,Nawab of Bhopal
56,Tombs & Islamic Monuments,Jama Masjid Bhopal features how many domes?,5,3,4,6,5
57,Tombs & Islamic Monuments,Hoshang Shah Tomb has which famous feature?,Marble construction,Stone carving,Fort walls,Dome,Marble construction
58,Other Historic Sites,Rani Durgavati Museum is located near which fort?,Madan Mahal Fort,Gwalior Fort,Mandu Fort,Asirgarh Fort,Madan Mahal Fort
59,Other Historic Sites,Udayagiri Caves are famous for which art?,Rock-cut sculptures,Wall murals,Paintings,Fresco,Rock-cut sculptures
60,Other Historic Sites,Bharat Bhavan was inaugurated in which year?,1982,1975,1990,1965,1982
61,UNESCO Sites,Khajuraho temples belong to which religion predominantly?,Hinduism,Buddhism,Islam,Jainism,Hinduism
62,UNESCO Sites,Sanchi Stupa relics belong to which religion?,Buddhism,Hinduism,Jainism,Islam,Buddhism
63,UNESCO Sites,Bhimbetka Rock Shelters contain paintings from which period?,Mesolithic and Chalcolithic,Medieval,Modern,Neolithic,Mesolithic and Chalcolithic
64,Temples,Mahakaleshwar Temple architecture belongs to which style?,Nagara,Dravidian,Indo-Islamic,Vijayanagara,Nagara
65,Temples,Omkareshwar Temple is located on which bank of Narmada?,Right bank,Left bank,North bank,South bank,Right bank
66,Temples,Chausath Yogini Temple is located in which city?,Mandu,Ujjain,Gwalior,Indore,Mandu
67,Temples,Bhojeshwar Temple was built in which century?,11th,10th,9th,12th,11th
68,Temples,Kal Bhairav Temple is located near which river?,Kshipra,Narmada,Son,Betwa,Kshipra
69,Forts,Gwalior Fort was built by which dynasty?,Tomar,Scindia,Bahmani,Holkar,Tomar
70,Forts,Mandu Fort was ruled by which dynasty?,Malwa Sultanate,Gwalior,Scindia,Holkar,Malwa Sultanate
71,Forts,Asirgarh Fort is also called:,Gateway of Central India,Fort of King Bhoja,Fort of Narmada,Central Fort,Gateway of Central India
72,Palaces,Jai Vilas Palace has which famous hall?,Durbar Hall,Ambavilasa Hall,Throne Hall,Audience Hall,Durbar Hall
73,Palaces,Rajwada Palace has how many floors?,7,5,4,6,7
74,Palaces,Lal Bagh Palace was built in which architectural style?,European,Rajasthani,Mughal,Dravidian,European
75,Tombs & Islamic Monuments,Taj-ul-Masajid has which minaret?,Two,Three,Four,Five,Two
76,Tombs & Islamic Monuments,Jama Masjid Bhopal has which courtyard?,Open courtyard,Closed courtyard,Temple courtyard,Stone courtyard,Open courtyard
77,Tombs & Islamic Monuments,Hoshang Shah Tomb influenced which later monument?,Taj Mahal,Humayun’s Tomb,Qutb Minar,Gol Gumbaz,Taj Mahal
78,Other Historic Sites,Rani Durgavati Museum exhibits which sculpture?,Tribal sculpture,Marble sculpture,Stone sculpture,Wooden sculpture,Tribal sculpture
79,Other Historic Sites,Udayagiri Caves belong to which district?,Vidisha,Bhopal,Gwalior,Indore,Vidisha
80,Other Historic Sites,Bharat Bhavan hosts which museum?,Visual Arts,Science,History,Archaeology,Visual Arts
81,UNESCO Sites,Khajuraho temples are divided into how many groups?,3,2,4,5,3
82,UNESCO Sites,Sanchi Stupa has which famous gate?,Eastern Gate,Western Gate,Northern Gate,Southern Gate,Eastern Gate
83,UNESCO Sites,Bhimbetka Rock Shelters are part of which forest?,Satpura Forest,Bandhavgarh,Kanha,Sanchi,Satpura Forest
84,Temples,Mahakaleshwar Temple is famous for which deity form?,Bhairava,Shiva,Vishnu,Kali,Bhairava
85,Temples,Omkareshwar Temple is also a pilgrimage site for which group?,12 Jyotirlingas,108 Vishnu Temples,64 Yogini Temples,51 Shakti Peethas,12 Jyotirlingas
86,Temples,Chausath Yogini Temple is dedicated to which deity?,Yoginis,Shiva,Vishnu,Kali,Yoginis
87,Temples,Bhojeshwar Temple has what type of lingam?,Largest Shiva Lingam,Small Shiva Lingam,Vishnu Idol,Ganesha Idol,Largest Shiva Lingam
88,Temples,Kal Bhairav Temple festival attracts devotees during which season?,Summer,Winter,Monsoon,Autumn,Winter
89,Forts,Gwalior Fort houses which palace?,Sas Bahu Temple,Gupt Palace,Hawa Mahal,Mahakaleshwar Palace,Sas Bahu Temple
90,Forts,Mandu Fort has which lake inside?,Rewa Kund,Roopmati Kund,Rajmahal Tank,Bahadur Lake,Rewa Kund
91,Forts,Asirgarh Fort was besieged by which emperor?,Akbar,Shivaji,Tipu Sultan,Mughal Emperor,Akbar
92,Palaces,Jai Vilas Palace has which type of collection?,Artifacts,Jewels,Weapons,Paintings,Artifacts
93,Palaces,Rajwada Palace was rebuilt by whom?,Holkar dynasty,Scindia dynasty,Bahmani dynasty,Mughals,Holkar dynasty
94,Palaces,Lal Bagh Palace features which garden?,Mughal Garden,Zen Garden,Rose Garden,Tulip Garden,Mughal Garden
95,Tombs & Islamic Monuments,Taj-ul-Masajid has which prayer hall?,Main prayer hall,Side hall,Open hall,Closed hall,Main prayer hall
96,Tombs & Islamic Monuments,Jama Masjid Bhopal features which tower?,Minaret,Bell Tower,Clock Tower,Observation Tower,Minaret
97,Tombs & Islamic Monuments,Hoshang Shah Tomb has which dome?,Marble dome,Stone dome,Wooden dome,Brick dome,Marble dome
98,Other Historic Sites,Rani Durgavati Museum was named after whom?,Rani Durgavati,Maharani Ahilyabai,Queen of Gwalior,Rani of Indore,Rani Durgavati
99,Other Historic Sites,Udayagiri Caves have sculptures of which deity?,Shiva and Vishnu,Krishna,Shakti,Durga,Shiva and Vishnu
100,Other Historic Sites,Bharat Bhavan is also known as:,Cultural Center of India,National Museum,Art Gallery of India,Heritage Museum,Cultural Center of India

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,UNESCO Sites,Ajanta Caves are located in which district?,Aurangabad,Nashik,Pune,Mumbai,Aurangabad
2,UNESCO Sites,Ellora Caves belong to which religion primarily?,Hinduism,Buddhism,Islam,Jainism,Hinduism
3,UNESCO Sites,Elephanta Caves are dedicated to which deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Goddess Durga,Lord Shiva
4,UNESCO Sites,Chhatrapati Shivaji Terminus is located in which city?,Mumbai,Pune,Nagpur,Nashik,Mumbai
5,UNESCO Sites,Ajanta Caves are famous for:,Rock-cut sculptures,Frescoes,Stepwells,Fortifications,Frescoes
6,UNESCO Sites,Ellora Caves include how many caves?,34,29,24,40,34
7,UNESCO Sites,Elephanta Caves are situated on which island?,Gharapuri Island,Elephanta Island,Salsette Island,Colaba Island,Elephanta Island
8,UNESCO Sites,Chhatrapati Shivaji Terminus was built in which architectural style?,Gothic Revival,Dravidian,Mughal,Indo-Saracenic,Gothic Revival
9,Forts,Raigad Fort was the capital of which king?,Chhatrapati Shivaji,Chhatrapati Sambhaji,Shivaji Maharaj,Chhatrapati Shahu,Chhatrapati Shivaji
10,Forts,Sinhagad Fort is located near which city?,Pune,Mumbai,Nagpur,Nashik,Pune
11,Forts,Pratapgad Fort is famous for which historical event?,Battle of Pratapgad,Battle of Panipat,Battle of Raigad,Battle of Sinhagad,Battle of Pratapgad
12,Forts,Rajgad Fort was the capital during which period?,Early Maratha,Later Maratha,Medieval,Ancient,Early Maratha
13,Forts,Shivneri Fort is known as the birthplace of whom?,Chhatrapati Shivaji,Shivaji Maharaj,Shivaji Bhonsle,Chhatrapati Sambhaji,Chhatrapati Shivaji
14,Forts,Daulatabad Fort was originally known as:,Devagiri,Ellora,Raigad,Sinhagad,Devagiri
15,Forts,Raigad Fort is located in which district?,Raigad,Pune,Nashik,Mumbai,Raigad
16,Temples,Shirdi Sai Baba Temple is located in which district?,Ahmednagar,Pune,Nashik,Raigad,Ahmednagar
17,Temples,Trimbakeshwar Temple is dedicated to which deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Goddess Parvati,Lord Shiva
18,Temples,Grishneshwar Temple is located near which UNESCO site?,Ellora Caves,Ajanta Caves,Elephanta Caves,Chhatrapati Shivaji Terminus,Ellora Caves
19,Temples,Siddhivinayak Temple is located in which city?,Mumbai,Pune,Nagpur,Nashik,Mumbai
20,Temples,Shirdi Sai Baba Temple attracts which type of devotees?,Hindu and Muslim,Buddhist,Jain,Christian,Hindu and Muslim
21,Temples,Trimbakeshwar Temple is one of the twelve:,Jyotirlingas,Saptashringa,Shakti Peethas,Vishnu Temples,Jyotirlingas
22,Temples,Grishneshwar Temple architecture is of which style?,Hemadpanthi,Dravidian,Nagara,Maratha,Hemadpanthi
23,Temples,Siddhivinayak Temple is dedicated to:,Lord Ganesha,Lord Shiva,Lord Krishna,Goddess Durga,Lord Ganesha
24,Palaces & Historic Buildings,Shaniwar Wada is located in which city?,Pune,Mumbai,Nashik,Ahmednagar,Pune
25,Palaces & Historic Buildings,Bibi Ka Maqbara is located in which city?,Aurangabad,Pune,Nashik,Ahmednagar,Aurangabad
26,Palaces & Historic Buildings,Gateway of India is located in which city?,Mumbai,Pune,Nagpur,Nashik,Mumbai
27,Palaces & Historic Buildings,Shaniwar Wada was built by which ruler?,Peshwa,Bhonsle,Chhatrapati Shivaji,Mughal,Peshwa
28,Palaces & Historic Buildings,Bibi Ka Maqbara was built by whom?,Azam Shah,Mughal Emperor,Shivaji,Raja of Aurangabad,Azam Shah
29,Palaces & Historic Buildings,Gateway of India was built during which colonial period?,British,Portuguese,Dutch,French,British
30,Other Historic Sites,Pandavleni Caves are located near which city?,Nashik,Mumbai,Pune,Ahmednagar,Nashik
31,Other Historic Sites,Kanheri Caves are situated in which national park?,Sanjay Gandhi National Park,Etawah Tiger Reserve,Kanha National Park,Borivli Forest,Sanjay Gandhi National Park
32,Other Historic Sites,Rajabai Clock Tower is located in which city?,Mumbai,Pune,Nagpur,Nashik,Mumbai
33,UNESCO Sites,Ajanta Caves were rediscovered in which year?,1819,1857,1901,1920,1819
34,UNESCO Sites,Ellora Caves include how many Buddhist caves?,12,17,20,10,12
35,UNESCO Sites,Elephanta Caves sculptures date back to which century?,5th-6th,3rd-4th,7th-8th,9th-10th,5th-6th
36,UNESCO Sites,Chhatrapati Shivaji Terminus was completed in which year?,1887,1890,1900,1850,1887
37,Forts,Raigad Fort was captured by which ruler?,Mughal,Chhatrapati Shivaji,Portuguese,British,Chhatrapati Shivaji
38,Forts,Sinhagad Fort is famous for which battle?,Battle of Sinhagad,Battle of Panipat,Battle of Raigad,Battle of Pratapgad,Battle of Sinhagad
39,Forts,Pratapgad Fort was built by whom?,Chhatrapati Shivaji,Bhonsle,Raja of Satara,Mughal Emperor,Chhatrapati Shivaji
40,Forts,Rajgad Fort was renamed to what during Maratha rule?,Murum Fort,Fort of Shivaji,Old Raigad,Old Fort,Fort of Shivaji
41,Forts,Shivneri Fort overlooks which river?,Meena,Godavari,Narmada,Koyna,Meena
42,Forts,Daulatabad Fort is located in which district?,Aurangabad,Nashik,Pune,Mumbai,Aurangabad
43,Temples,Shirdi Sai Baba Temple was constructed in which century?,19th,18th,20th,17th,19th
44,Temples,Trimbakeshwar Temple is situated near which river?,Godavari,Narmada,Tapti,Koyna,Godavari
45,Temples,Grishneshwar Temple was destroyed and rebuilt by whom?,Ahilyabai Holkar,Peshwa,Shivaji,Bhonsle,Ahilyabai Holkar
46,Temples,Siddhivinayak Temple was established in which century?,19th,18th,20th,17th,19th
47,Palaces & Historic Buildings,Shaniwar Wada suffered a major fire in which year?,1828,1800,1790,1850,1828
48,Palaces & Historic Buildings,Bibi Ka Maqbara is also known as:,Taj of Deccan,Taj of India,Taj Mahal of Aurangabad,Taj of Maharashtra,Taj of Deccan
49,Palaces & Historic Buildings,Gateway of India was inaugurated in which year?,1924,1911,1905,1930,1924
50,Other Historic Sites,Pandavleni Caves are primarily which type?,Rock-cut Buddhist Caves,Hindu Temples,Fortifications,Islamic Monuments,Rock-cut Buddhist Caves
51,Other Historic Sites,Kanheri Caves were excavated during which period?,1st century BCE to 10th century CE,5th-10th century CE,3rd-7th century CE,10th-12th century CE,1st century BCE to 10th century CE
52,Other Historic Sites,Rajabai Clock Tower was designed by whom?,Sir George Gilbert Scott,Charles Correa,Christopher Wren,Le Corbusier,Sir George Gilbert Scott
53,UNESCO Sites,Ajanta Caves belong to which dynasty?,Vakataka,Maurya,Gupta,Satavahana,Vakataka
54,UNESCO Sites,Ellora Caves include how many Hindu caves?,17,12,15,10,17
55,UNESCO Sites,Elephanta Caves is part of which group?,Island Caves Group,Rock Caves Group,Hill Caves Group,Mainland Caves Group,Island Caves Group
56,UNESCO Sites,Chhatrapati Shivaji Terminus was formerly called:,Victoria Terminus,Mumbai Terminus,Pune Terminus,India Terminus,Victoria Terminus
57,Forts,Raigad Fort was originally built by which dynasty?,Yadava,Maratha,Mughal,Ahom,Yadava
58,Forts,Sinhagad Fort was previously known as:,Kondhana,Kalyan,Rajgad,Murum,Kondhana
59,Forts,Pratapgad Fort is located in which district?,Satara,Pune,Nashik,Raigad,Satara
60,Forts,Rajgad Fort is located in which district?,Pune,Raigad,Nashik,Mumbai,Pune
61,Forts,Shivneri Fort is located in which district?,Junnar,Pune,Nashik,Mumbai,Junnar
62,Forts,Daulatabad Fort is famous for which architectural feature?,Double moats,Stone carvings,Temple inside,Palace inside,Double moats
63,Temples,Shirdi Sai Baba Temple has which major annual festival?,Guru Purnima,Diwali,Onam,Holi,Guru Purnima
64,Temples,Trimbakeshwar Temple features how many Jyotirlingas?,One,Two,Three,Four,One
65,Temples,Grishneshwar Temple is how far from Ellora?,1 km,2 km,5 km,10 km,1 km
66,Temples,Siddhivinayak Temple celebrates which festival?,Ganesh Chaturthi,Diwali,Navratri,Holi,Ganesh Chaturthi
67,Palaces & Historic Buildings,Shaniwar Wada has how many gates?,7,6,5,4,7
68,Palaces & Historic Buildings,Bibi Ka Maqbara was constructed in memory of whom?,Mumtaz Mahal,Shah Jahan's wife,Raja,Rani,Mumtaz Mahal
69,Palaces & Historic Buildings,Gateway of India was built to commemorate whom?,Visit of King George V,Queen Victoria,Emperor Akbar,Shah Jahan,Visit of King George V
70,Other Historic Sites,Pandavleni Caves include how many caves?,24,18,16,12,24
71,Other Historic Sites,Kanheri Caves were carved out of which rock?,Basalt,Granite,Limestone,Sandstone,Basalt
72,Other Historic Sites,Rajabai Clock Tower is located in which university campus?,University of Mumbai,Pune University,Nagpur University,Delhi University,University of Mumbai
73,UNESCO Sites,Ajanta Caves depict which theme?,Buddhist Jataka Tales,Hindu Epics,Islamic Stories,Christian Frescoes,Buddhist Jataka Tales
74,UNESCO Sites,Ellora Caves contain how many Jain caves?,5,4,3,6,5
75,UNESCO Sites,Elephanta Caves sculptures are mainly from which period?,8th century,7th century,6th century,5th century,8th century
76,UNESCO Sites,Chhatrapati Shivaji Terminus is a symbol of which heritage?,Victorian Gothic,Maratha Fort,Ancient Temple,Medieval Palace,Victorian Gothic
77,Forts,Raigad Fort was the site of coronation of whom?,Chhatrapati Shivaji,Chhatrapati Sambhaji,Shivaji Bhonsle,Chhatrapati Shahu,Chhatrapati Shivaji
78,Forts,Sinhagad Fort is famous for which hero?,Tanaji Malusare,Bajirao,Peshwa,Raja,Tanaji Malusare
79,Forts,Pratapgad Fort overlooks which river?,Koyna,Narmada,Godavari,Krishna,Koyna
80,Forts,Rajgad Fort served as capital of which empire?,Maratha Empire,Mughal Empire,Satavahana Empire,Chalukya Empire,Maratha Empire
81,Forts,Shivneri Fort is situated on which hill?,Rajgad Hill,Shivneri Hill,Nashik Hill,Pune Hill,Shivneri Hill
82,Forts,Daulatabad Fort is famous for which unique feature?,Spiral entrance,Moat,Tower,Dome,Spiral entrance
83,Temples,Shirdi Sai Baba Temple main hall is called?,Samadhi Mandir,Garbhagriha,Holi Mandap,Main Hall,Samadhi Mandir
84,Temples,Trimbakeshwar Temple has how many pillars?,12,20,15,8,12
85,Temples,Grishneshwar Temple was reconstructed by whom?,Ahilyabai Holkar,Peshwa,Shivaji,Bhonsle,Ahilyabai Holkar
86,Temples,Siddhivinayak Temple has which famous idol?,Black Ganesha,White Ganesha,Red Ganesha,Golden Ganesha,Black Ganesha
87,Palaces & Historic Buildings,Shaniwar Wada’s famous gate is called?,Delhi Gate,Rampart Gate,Main Gate,Victory Gate,Delhi Gate
88,Palaces & Historic Buildings,Bibi Ka Maqbara features which dome?,White Marble Dome,Stone Dome,Golden Dome,Granite Dome,White Marble Dome
89,Palaces & Historic Buildings,Gateway of India overlooks which sea?,Arabian Sea,Bay of Bengal,Indian Ocean,Lakshadweep Sea,Arabian Sea
90,Other Historic Sites,Pandavleni Caves belong to which religious tradition?,Buddhism,Hinduism,Jainism,Christianity,Buddhism
91,Other Historic Sites,Kanheri Caves include which type of sculptures?,Buddhist Sculptures,Hindu Idols,Islamic Inscriptions,Christian Frescoes,Buddhist Sculptures
92,Other Historic Sites,Rajabai Clock Tower was inspired by which tower?,Big Ben,Eiffel Tower,Leaning Tower,Qutb Minar,Big Ben
93,UNESCO Sites,Ajanta Caves belong to which period?,2nd century BCE to 6th century CE,1st century BCE to 5th century CE,3rd century BCE to 4th century CE,5th century BCE to 3rd century CE,2nd century BCE to 6th century CE
94,UNESCO Sites,Ellora Caves include which Hindu temple?,Kailasa Temple,Grishneshwar,Trimbakeshwar,Shirdi Temple,Kailasa Temple
95,UNESCO Sites,Elephanta Caves are located in which sea?,Arabian Sea,Bay of Bengal,Indian Ocean,Lakshadweep Sea,Arabian Sea
96,UNESCO Sites,Chhatrapati Shivaji Terminus serves as which facility?,Railway Station,Palace,Fort,Temple,Railway Station
97,Forts,Raigad Fort is located on which hill?,Rai Hill,Raigad Hill,Pune Hill,Nashik Hill,Raigad Hill
98,Forts,Sinhagad Fort is situated in which valley?,Maval Valley,Nashik Valley,Pune Valley,Rajgad Valley,Maval Valley
99,Forts,Pratapgad Fort was constructed in which century?,17th,16th,18th,15th,17th
100,Forts,Rajgad Fort overlooks which river?,Mula,Mutha,Koyna,Narmada,Mula

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,Palaces,Kangla Fort was the seat of which dynasty?,Meitei,Ahom,Chutia,Mughal,Meitei
2,Palaces,Kangla Palace Complex is located in which city?,Imphal,Churachandpur,Senapati,Tamenglong,Imphal
3,Palaces,Old Palace of Manipur is famous for?,Royal Architecture,Temple Murals,Fortifications,Caves,Royal Architecture
4,Temples,Shri Govindajee Temple is dedicated to which deity?,Lord Krishna,Lord Shiva,Lord Vishnu,Goddess Durga,Lord Krishna
5,Temples,Mahabali Temple is also known as:,Hanuman Temple,Kali Temple,Vishnu Temple,Shiva Temple,Hanuman Temple
6,War Memorials,INA Memorial Moirang commemorates which army?,Indian National Army,British Army,Mughal Army,Ahom Army,Indian National Army
7,War Memorials,Imphal War Cemetery is associated with which war?,World War II,World War I,Indo-Pak War 1971,Anglo-Manipur War,World War II
8,Archaeological,Andro Heritage Complex represents which culture?,Meitei,Ahom,Chutia,Naga,Meitei
9,Archaeological,Sekta Archaeological Living Museum is famous for?,Burial Mounds,Rock-Cut Caves,Temple Murals,Forts,Burial Mounds
10,Cultural,Ima Keithel Women's Market is notable because it is?,All-women marketplace,Historic Fort,Temple Complex,Palace,All-women marketplace
11,Cultural,Loktak Lake is famous for which feature?,Floating phumdis,Rock caves,Ancient Forts,Stepwells,Floating phumdis
12,Palaces,Kangla Fort was restored during which century?,20th,19th,18th,17th,20th
13,Palaces,Kangla Palace Complex houses which museum?,State Museum,Royal Museum,Art Museum,Archaeological Museum,Royal Museum
14,Palaces,Old Palace of Manipur is located near which river?,Imphal River,Manipur River,Nambul River,Loukoipok River,Imphal River
15,Temples,Shri Govindajee Temple was built in which year?,1846,1876,1820,1901,1846
16,Temples,Mahabali Temple is located in which city?,Imphal,Churachandpur,Tamenglong,Sadar,Imphal
17,War Memorials,INA Memorial Moirang is located in which district?,Bishnupur,Imphal,Senapati,Churachandpur,Bishnupur
18,War Memorials,Imphal War Cemetery commemorates soldiers of which nationality?,Allied Forces,Japanese,Indian,Chinese,Allied Forces
19,Archaeological,Andro Heritage Complex is famous for which crafts?,Pottery,Metalwork,Textiles,Painting,Pottery
20,Archaeological,Sekta Archaeological Living Museum belongs to which period?,1st century BCE,5th century CE,2nd century CE,10th century CE,1st century BCE
21,Cultural,Ima Keithel Women's Market sells which items predominantly?,Handicrafts,Weapons,Textiles,Food,Handicrafts
22,Cultural,Loktak Lake Floating Islands are known locally as?,Phumdis,Chorts,Stupas,Cheras,Phumdis
23,Palaces,Kangla Fort is situated on which river bank?,Imphal River,Manipur River,Nambul River,Loukoipok River,Imphal River
24,Palaces,Kangla Palace Complex was destroyed during which war?,Anglo-Manipur War,World War II,Indo-Pak War 1965,Ahom Invasion,Anglo-Manipur War
